gtip_pozisyon,aciklama,fasil
620140100019,"Erkekler veya erkek çocuklar için paltolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.03 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçmeyen giyim eşyası / Diğerleri",62
620140900011,"Erkekler veya erkek çocuklar için paltolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.03 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Paltolar",62
620140900012,"Erkekler veya erkek çocuklar için paltolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.03 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Yağmurluklar",62
620140900013,"Erkekler veya erkek çocuklar için paltolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.03 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Kabanlar",62
620140900014,"Erkekler veya erkek çocuklar için paltolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.03 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Kolsuz ceketler",62
620140900015,"Erkekler veya erkek çocuklar için paltolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.03 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Pelerinler",62
620140900016,"Erkekler veya erkek çocuklar için paltolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.03 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Parkalar",62
620140900019,"Erkekler veya erkek çocuklar için paltolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.03 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Diğerleri",62
620190000000,"Erkekler veya erkek çocuklar için paltolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.03 pozisyonundakiler hariç) / Dokumaya elverişli diğer maddelerden",62
620220000000,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Yünden veya ince hayvan kıllarından",62
620230100011,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçmeyen giyim eşyası / Mantolar",62
620230100012,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçmeyen giyim eşyası / Yağmurluklar",62
620230100013,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçmeyen giyim eşyası / Kabanlar",62
620230100014,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçmeyen giyim eşyası / Kolsuz ceketler",62
620230100015,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçmeyen giyim eşyası / Pelerinler",62
620230100016,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçmeyen giyim eşyası / Parkalar",62
620230100019,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçmeyen giyim eşyası / Diğerleri",62
620230900011,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Mantolar",62
620230900012,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Yağmurluklar",62
620230900013,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Kabanlar",62
620230900014,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Kolsuz ceketler",62
620230900015,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Pelerinler",62
620230900016,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Parkalar",62
620230900019,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Pamuktan / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Diğerleri",62
620240100011,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg.ı geçmeyen giyim eşyası / Mantolar",62
620240100012,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg.ı geçmeyen giyim eşyası / Yağmurluklar",62
620240100013,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg.ı geçmeyen giyim eşyası / Kabanlar",62
620240100014,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg.ı geçmeyen giyim eşyası / Kolsuz ceketler",62
620240100015,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg.ı geçmeyen giyim eşyası / Pelerinler",62
620240100016,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg.ı geçmeyen giyim eşyası / Parkalar",62
620240100019,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg.ı geçmeyen giyim eşyası / Diğerleri",62
620240900011,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Mantolar",62
620240900012,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Yağmurluklar",62
620240900013,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Kabanlar",62
620240900014,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Kolsuz ceketler",62
620240900015,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Pelerinler",62
620240900016,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Parkalar",62
620240900019,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Sentetik veya suni liflerden / Herbirinin ağırlığı 1 kg. ı geçen giyim eşyası / Diğerleri",62
620290000011,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Dokumaya elverişli diğer maddelerden / Mantolar",62
620290000012,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Dokumaya elverişli diğer maddelerden / Yağmurluklar",62
620290000013,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Dokumaya elverişli diğer maddelerden / Kabanlar",62
620290000014,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Dokumaya elverişli diğer maddelerden / Kolsuz ceketler",62
620290000015,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Dokumaya elverişli diğer maddelerden / Pelerinler",62
620290000019,"Kadın ve kız çocuklar için mantolar, kabanlar, kolsuz ceketler, pelerinler, anoraklar (kayak ceketleri dahil), rüzgarlıklar ve benzeri eşya (62.04 pozisyonundakiler hariç) / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620311000000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takım elbiseler / Yünden veya ince hayvan kıllarından",62
620312000000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takım elbiseler / Sentetik liflerden",62
620319100000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takım elbiseler / Dokumaya elverişli diğer maddelerden / Pamuktan",62
620319300000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takım elbiseler / Dokumaya elverişli diğer maddelerden / Suni liflerden",62
620319900000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takım elbiseler / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620322100000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takımlar / Pamuktan / Mesleki kıyafetler",62
620322800000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takımlar / Pamuktan / Diğerleri",62
620323100000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takımlar / Sentetik liflerden / Mesleki kıyafetler",62
620323800000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takımlar / Sentetik liflerden / Diğerleri",62
620329110000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takımlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Mesleki kıyafetler",62
620329180000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takımlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Diğerleri",62
620329300000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takımlar / Dokumaya elverişli diğer maddelerden / Yünden veya ince hayvan kıllarından",62
620329900011,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takımlar / Dokumaya elverişli diğer maddelerden / Diğerleri / Mesleki kıyafetler",62
620329900019,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Takımlar / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri",62
620331000000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Ceketler ve blazerler / Yünden veya ince hayvan kıllarından",62
620332100000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Ceketler ve blazerler / Pamuktan / Mesleki kıyafetler",62
620332900000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Ceketler ve blazerler / Pamuktan / Diğerleri",62
620333100000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Ceketler ve blazerler / Sentetik liflerden / Mesleki kıyafetler",62
620333900000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Ceketler ve blazerler / Sentetik liflerden / Diğerleri",62
620339110000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Ceketler ve blazerler / Dokumaya elverişli diğer maddelerden / Suni liflerden / Mesleki kıyafetler",62
620339190000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Ceketler ve blazerler / Dokumaya elverişli diğer maddelerden / Suni liflerden / Diğerleri",62
620339900000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Ceketler ve blazerler / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620341100000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Yünden veya ince hayvan kıllarından / Pantolonlar ve kısa pantolonlar",62
620341300000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Yünden veya ince hayvan kıllarından / Askılı ve üst ön parçalı tulumlar",62
620341900000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Yünden veya ince hayvan kıllarından / Diğerleri",62
620342110000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Pantolonlar ve kısa pantolonlar / Mesleki kıyafetler",62
620342310000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Pantolonlar ve kısa pantolonlar / Diğerleri / Denimden olanlar",62
620342330000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Pantolonlar ve kısa pantolonlar / Diğerleri / Atkı iplikli kadife ve pelüşten",62
620342350000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Pantolonlar ve kısa pantolonlar / Diğerleri / Diğerleri",62
620342510000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Askılı ve üst ön parçalı tulumlar / Mesleki kıyafetler",62
620342590000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Askılı ve üst ön parçalı tulumlar / Diğerleri",62
620342900000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Diğerleri",62
620343110000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Pantolonlar ve kısa pantolonlar / Mesleki kıyafetler",62
620343190000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Pantolonlar ve kısa pantolonlar / Diğerleri",62
620343310000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Askılı ve üst ön parçalı tulumlar / Mesleki kıyafetler",62
620343390000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Askılı ve üst ön parçalı tulumlar / Diğerleri",62
620343900000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Diğerleri",62
620349110000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Pantolonlar ve kısa pantolonlar / Mesleki kıyafetler",62
620349190000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Pantolonlar ve kısa pantolonlar / Diğerleri",62
620349310000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Askılı ve üst ön parçalı tulumlar / Mesleki kıyafetler",62
620349390000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Askılı ve üst ön parçalı tulumlar / Diğerleri",62
620349500000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Diğerleri",62
620349900000,"Erkekler ve erkek çocuklar için takım elbiseler, takımlar, ceketler, blazerler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafeti hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620411000000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takım elbiseler / Yünden veya ince hayvan kıllarından",62
620412000000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takım elbiseler / Pamuktan",62
